순번,CATEID,KAKAO_RY_BG_ZCD,KAKAO_RY_MD_ZCD,KAKAO_RY_SL_ZCD,CATEID_NM,KAKAO_RY_BG_ZCD_NM,KAKAO_RY_MD_ZCD_NM,KAKAO_RY_SL_ZCD_NM,NAME1,NAME2,NAME3,CATENAME
,카카오업종코드,카카오업종대분류코드,카카오업종중분류코드,카카오업종소분류코드,카카오업종코드명,카카오업종대분류명,카카오업종중분류명,카카오업종소분류명,카카오업종분류명1,카카오업종분류명2,카카오업종분류명3,카카오업종분류명
670,481,4,139,,지하철^전철,교통^수송,지하철^전철,,교통^수송,지하철^전철,수도권7호선,수도권7호선
671,797,4,139,,지하철^전철,교통^수송,지하철^전철,,교통^수송,지하철^전철,수도권8호선,수도권8호선
672,409,4,139,,지하철^전철,교통^수송,지하철^전철,,교통^수송,지하철^전철,수도권9호선,수도권9호선
673,17199,4,139,,지하철^전철,교통^수송,지하철^전철,,교통^수송,지하철^전철,수인선,수인선
674,3304,4,139,,지하철^전철,교통^수송,지하철^전철,,교통^수송,지하철^전철,신분당선,신분당선
675,17223,4,139,,지하철^전철,교통^수송,지하철^전철,,교통^수송,지하철^전철,용인에버라인,용인에버라인
676,23261,4,139,,지하철^전철,교통^수송,지하철^전철,,교통^수송,지하철^전철,우이신설경전철,우이신설경전철
677,17200,4,139,,지하철^전철,교통^수송,지하철^전철,,교통^수송,지하철^전철,의정부경전철,의정부경전철
678,903,4,139,,지하철^전철,교통^수송,지하철^전철,,교통^수송,지하철^전철,인천1호선,인천1호선
679,904,4,139,,지하철^전철,교통^수송,지하철^전철,,교통^수송,지하철^전철,인천2호선,인천2호선
680,22479,4,139,,지하철^전철,교통^수송,지하철^전철,,교통^수송,지하철^전철,인천공항 자기부상철도,인천공항 자기부상철도
681,79,4,79,,택시,교통^수송,택시,,교통^수송,택시,,택시
682,18109,4,79,18109,콜밴,교통^수송,택시,콜밴,교통^수송,택시,콜밴,콜밴
683,18110,4,79,18110,콜택시,교통^수송,택시,콜택시,교통^수송,택시,콜택시,콜택시
684,574,4,574,,휴게소,교통^수송,휴게소,,교통^수송,휴게소,,휴게소
685,245,4,574,245,고속도로휴게소,교통^수송,휴게소,고속도로휴게소,교통^수송,휴게소,고속도로휴게소,고속도로휴게소
686,22960,4,574,22960,졸음쉼터,교통^수송,휴게소,졸음쉼터,교통^수송,휴게소,졸음쉼터,졸음쉼터
687,8,8,,,금융^보험,금융^보험,,,금융^보험,,,금융^보험
688,114,8,114,,금융서비스,금융^보험,금융서비스,,금융^보험,금융서비스,,금융서비스
689,661,8,114,661,대출,금융^보험,금융서비스,대출,금융^보험,금융서비스,대출,대출
690,3232,8,114,661,대출,금융^보험,금융서비스,대출,금융^보험,금융서비스,대출,JT캐피탈
691,18037,8,114,661,대출,금융^보험,금융서비스,대출,금융^보험,금융서비스,대출,NH농협캐피탈
692,22335,8,114,661,대출,금융^보험,금융서비스,대출,금융^보험,금융서비스,대출,러시앤캐시
693,22333,8,114,661,대출,금융^보험,금융서비스,대출,금융^보험,금융서비스,대출,산와머니
694,18185,8,114,661,대출,금융^보험,금융서비스,대출,금융^보험,금융서비스,대출,전당포
695,2951,8,114,661,대출,금융^보험,금융서비스,대출,금융^보험,금융서비스,대출,현대카드 현대캐피탈파이낸스샵
696,2561,8,114,661,대출,금융^보험,금융서비스,대출,금융^보험,금융서비스,대출,현대캐피탈
697,243,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,보험사
698,2563,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,SGI서울보증
699,22275,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,글로벌에셋코리아
700,1212,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,생명보험
701,1862,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,ABL생명
702,1814,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,AIA생명보험
703,1844,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,DB생명
704,2795,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,DGB생명
705,1884,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,ING생명
706,1823,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,KDB생명
707,18035,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,NH농협생명
708,1885,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,교보생명
709,1876,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,동양생명
710,3116,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,라이나생명
711,1861,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,메트라이프
712,1833,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,미래에셋생명
713,1887,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,삼성생명
714,1815,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,신한생명
715,1824,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,처브라이프
716,1853,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,푸르덴셜생명
717,1886,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,한화생명
718,1888,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,흥국생명
719,1401,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,손해보험
720,1834,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,DB손해보험
721,1878,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,KB손해보험
722,1816,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,MG손해보험
723,18036,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,NH농협손해보험
724,1889,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,롯데손해보험
725,1890,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,메리츠화재
726,1863,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,삼성화재
727,1835,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,한화손해보험
728,1879,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,현대해상화재보험
729,1825,8,114,243,보험사,금융^보험,금융서비스,보험사,금융^보험,금융서비스,보험사,흥국화재
730,870,8,114,870,신용카드,금융^보험,금융서비스,신용카드,금융^보험,금융서비스,신용카드,신용카드
731,1039,8,114,870,신용카드,금융^보험,금융서비스,신용카드,금융^보험,금융서비스,신용카드,BC카드
732,1040,8,114,870,신용카드,금융^보험,금융서비스,신용카드,금융^보험,금융서비스,신용카드,KB카드
733,1299,8,114,870,신용카드,금융^보험,금융서비스,신용카드,금융^보험,금융서비스,신용카드,롯데카드
734,1613,8,114,870,신용카드,금융^보험,금융서비스,신용카드,금융^보험,금융서비스,신용카드,삼성카드
735,1739,8,114,870,신용카드,금융^보험,금융서비스,신용카드,금융^보험,금융서비스,신용카드,신한카드
736,1509,8,114,870,신용카드,금융^보험,금융서비스,신용카드,금융^보험,금융서비스,신용카드,현대카드
737,986,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,은행
738,17214,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,ATM
739,1741,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,BNK부산은행
740,1402,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,KB국민은행
741,1746,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,KDB산업은행
742,1618,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,KEB하나은행
743,18034,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,NH농협은행
744,1405,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,SC제일은행
745,1403,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,경남은행
746,1511,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,광주은행
747,1404,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,기업은행
748,1616,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,대구은행
749,1119,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,새마을금고
750,18038,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,수협은행
751,1743,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,신한은행
752,1300,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,외국은행
753,1744,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,우리은행
754,1742,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,저축은행
755,3285,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,BNK저축은행
756,1866,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,IBK저축은행
757,1818,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,KB저축은행
758,3258,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,MS저축은행
759,3252,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,OK저축은행
760,2949,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,OSB저축은행
761,3215,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,SBI저축은행
762,2917,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,대신저축은행
763,3231,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,모아저축은행
764,3228,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,미래저축은행
765,3246,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,스마트저축은행
766,3282,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,신한저축은행
767,1817,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,애큐온저축은행
768,1837,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,웰컴저축은행
769,1846,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,푸른상호저축은행
770,3244,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,한성저축은행
771,1617,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,전북은행
772,1745,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,제주은행
773,1043,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,특수은행
774,1619,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,한국수출입은행
775,1620,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,한국씨티은행
776,1301,8,114,986,은행,금융^보험,금융서비스,은행,금융^보험,금융서비스,은행,한국은행
777,662,8,114,662,자산관리^자산운용,금융^보험,금융서비스,자산관리^자산운용,금융^보험,금융서비스,자산관리^자산운용,자산관리^자산운용
778,17213,8,114,17213,종합금융회사,금융^보험,금융서비스,종합금융회사,금융^보험,금융서비스,종합금융회사,종합금융회사
779,871,8,114,871,증권,금융^보험,금융서비스,증권,금융^보험,금융서비스,증권,증권
780,22284,8,114,871,증권,금융^보험,금융서비스,증권,금융^보험,금융서비스,증권,BNK투자증권
781,1623,8,114,871,증권,금융^보험,금융서비스,증권,금융^보험,금융서비스,증권,DB금융투자
782,22977,8,114,871,증권,금융^보험,금융서비스,증권,금융^보험,금융서비스,증권,KB증권
783,1408,8,114,871,증권,금융^보험,금융서비스,증권,금융^보험,금융서비스,증권,NH투자증권
784,1409,8,114,871,증권,금융^보험,금융서비스,증권,금융^보험,금융서비스,증권,SK증권
785,1625,8,114,871,증권,금융^보험,금융서비스,증권,금융^보험,금융서비스,증권,골든브릿지투자증권
